"persona"	"nome"	"cognome"	"dataNascita"	"dataMorte"	"dataInizioMandato"	"dataFineMandato"
"http://dati.camera.it/ocd/persona.rdf/pr3163"	"FRANCESCO"	"PATERNOSTRO"	"18400218"	"19131205"	"18821116"	"19131205"
"http://dati.camera.it/ocd/persona.rdf/pr3164"	"PAOLO"	"PATERNOSTRO"	"18211017"	"18851206"	"18760515"	"18851206"
"http://dati.camera.it/ocd/persona.rdf/pr10093"	"EMANUELE"	"PATERNÒ"	"18471212"	"19350118"	"18901204"	"19350118"
"http://dati.camera.it/ocd/persona.rdf/pr10094"	"GIUSEPPE"	"PATERNÒ DI SPEDALOTTO"	"17940427"	"18740330"	"18621130"	"18740330"
"http://dati.camera.it/ocd/persona.rdf/p305565"	"EDOARDO"	"PATRIARCA"	"19531017"		"20180309"	"20190731"
"http://dati.camera.it/ocd/persona.rdf/p4460"	"FRANCESCO"	"PATRIARCA"	"19320720"		"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p4460"	"FRANCESCO"	"PATRIARCA"	"19320720"		"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p4460"	"FRANCESCO"	"PATRIARCA"	"19320720"		"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p19520"	"NARCISO FRANCO"	"PATRINI"	"19200223"	"19830530"	"19720513"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p309008"	"PIETRO"	"PATTON"			""	""
"http://dati.camera.it/ocd/persona.rdf/p307860"	"STEFANO"	"PATUANELLI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr10095"	"RANIERO"	"PAULUCCI DI CALBOLI"	"18610315"	"19310212"	"19221016"	"19310212"
"http://dati.camera.it/ocd/persona.rdf/p301031"	"ALDO"	"PAUSELLI"			"19680525"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p200704"	"ANGELO"	"PAVAN"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p200704"	"ANGELO"	"PAVAN"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p200704"	"ANGELO"	"PAVAN"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200704"	"ANGELO"	"PAVAN"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p308221"	"EMMA"	"PAVANELLI"	"19730319"		""	""
"http://dati.camera.it/ocd/persona.rdf/pr10096"	"NICOLA"	"PAVESE"	"18081118"	"18941102"	"18621116"	"18941102"
"http://dati.camera.it/ocd/persona.rdf/pr3170"	"ANGELO"	"PAVIA"	"18580223"	"19330526"	"19201003"	"19330526"
"http://dati.camera.it/ocd/persona.rdf/pr3172"	"GIOVANNI"	"PAVONI"	"18520728"	"19030926"	"18921121"	"19030926"
"http://dati.camera.it/ocd/persona.rdf/p301170"	"MICHELE"	"PAZIENZA"			"19720516"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p301170"	"MICHELE"	"PAZIENZA"			"19760705"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p303342"	"RAFFAELLO"	"PAZZAGLI"			"19480423"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p307861"	"GIULIANO"	"PAZZAGLINI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr3488"	"CAMILLO"	"PEANO"	"18630605"	"19300513"	"19221016"	"19300513"
"http://dati.camera.it/ocd/persona.rdf/p200705"	"UGO"	"PECCHIOLI"			"19720516"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p200705"	"UGO"	"PECCHIOLI"			"19760629"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p200705"	"UGO"	"PECCHIOLI"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p200705"	"UGO"	"PECCHIOLI"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p200705"	"UGO"	"PECCHIOLI"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200705"	"UGO"	"PECCHIOLI"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/pr3489"	"GABRIELE LUIGI"	"PECILE"	"18261111"	"19021127"	"18800215"	"19021127"
"http://dati.camera.it/ocd/persona.rdf/p19530"	"ANTONIO"	"PECORARO"	"19140228"	"19990817"	"19580601"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p19530"	"ANTONIO"	"PECORARO"	"19140228"	"19990817"	"19630508"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p19530"	"ANTONIO"	"PECORARO"	"19140228"	"19990817"	"19680528"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p19530"	"ANTONIO"	"PECORARO"	"19140228"	"19990817"	"19720517"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p19530"	"ANTONIO"	"PECORARO"	"19140228"	"19990817"	"19760630"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p302252"	"MARCO"	"PECORARO SCANIO"			"20060420"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/pr10097"	"GUGLIELMO"	"PECORI GIRALDI"	"18560518"	"19410215"	"19190224"	"19410215"
"http://dati.camera.it/ocd/persona.rdf/p304121"	"BIAGIO"	"PECORINO"			"19720517"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p304121"	"BIAGIO"	"PECORINO"			"19760630"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p302423"	"STEFANO"	"PEDICA"	"19571013"		"20080421"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p4490"	"MARIO"	"PEDINI"	"19181227"	"20030708"	"19760705"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p4490"	"MARIO"	"PEDINI"	"19181227"	"20030708"	"19790620"	"19800226"
"http://dati.camera.it/ocd/persona.rdf/pr10098"	"ETTORE"	"PEDOTTI"	"18420308"	"19190106"	"19031108"	"19190106"
"http://dati.camera.it/ocd/persona.rdf/p24180"	"ANNA MARIA"	"PEDRAZZI"	"19441104"		"19920423"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p300627"	"CELESTINO"	"PEDRAZZINI"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p300627"	"CELESTINO"	"PEDRAZZINI"			"20010516"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p300599"	"EGIDIO ENRICO"	"PEDRINI"	"19441202"	"20230717"	"20010516"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p200709"	"RICCARDO"	"PEDRIZZI"	"19430518"		"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p200709"	"RICCARDO"	"PEDRIZZI"	"19430518"		"19960426"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p200709"	"RICCARDO"	"PEDRIZZI"	"19430518"		"20010518"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/pr10099"	"VITTORIO"	"PEGLION"	"18730729"	"19670903"	"19340301"	"19450830"
"http://dati.camera.it/ocd/persona.rdf/p4510"	"EMILIO"	"PEGORARO"	"19211019"		"19680605"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p4510"	"EMILIO"	"PEGORARO"	"19211019"		"19760705"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p302253"	"CARLO"	"PEGORER"			""	""
"http://dati.camera.it/ocd/persona.rdf/p302253"	"CARLO"	"PEGORER"			"20060412"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p302253"	"CARLO"	"PEGORER"			"20080416"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/pr10100"	"AUGUSTO"	"PEIROLERI"	"18310828"	"19121116"	"18921121"	"19121116"
"http://dati.camera.it/ocd/persona.rdf/p200712"	"ENRICO"	"PELELLA"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p200712"	"ENRICO"	"PELELLA"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p200712"	"ENRICO"	"PELELLA"			"19960427"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p302074"	"PAOLA"	"PELINO"	"19541120"		""	""
"http://dati.camera.it/ocd/persona.rdf/p300705"	"GUGLIELMO"	"PELIZZO"			"19530625"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p300705"	"GUGLIELMO"	"PELIZZO"			"19580612"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p300705"	"GUGLIELMO"	"PELIZZO"			"19630516"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300705"	"GUGLIELMO"	"PELIZZO"			"19680605"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300705"	"GUGLIELMO"	"PELIZZO"			"19720525"	"19741006"
"http://dati.camera.it/ocd/persona.rdf/p19540"	"GIUSEPPE"	"PELLA"	"19020418"	"19810531"	"19680525"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p19540"	"GIUSEPPE"	"PELLA"	"19020418"	"19810531"	"19720516"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p4520"	"MARIA AGOSTINA"	"PELLEGATTA"	"19380918"		"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p30300"	"IVANA"	"PELLEGATTI"	"19480516"		"19920423"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/pr3502"	"CLEMENTE"	"PELLEGRINI"	"18410903"	"19130113"	"18961025"	"19130113"
"http://dati.camera.it/ocd/persona.rdf/p307862"	"EMANUELE"	"PELLEGRINI"			""	""
"http://dati.camera.it/ocd/persona.rdf/p28330"	"GIACOMO"	"PELLEGRINI"	"19010812"	"19790828"	"19480424"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p28330"	"GIACOMO"	"PELLEGRINI"	"19010812"	"19790828"	"19530613"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p28330"	"GIACOMO"	"PELLEGRINI"	"19010812"	"19790828"	"19580531"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p307863"	"MARCO"	"PELLEGRINI"	"19640730"		""	""
"http://dati.camera.it/ocd/persona.rdf/p301344"	"BRUNO"	"PELLEGRINO"			"19910619"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p309100"	"CINZIA"	"PELLEGRINO"			""	""
"http://dati.camera.it/ocd/persona.rdf/p300553"	"GAETANO ANTONIO"	"PELLEGRINO"			"20010517"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p200716"	"GIOVANNI"	"PELLEGRINO"			"19901212"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200716"	"GIOVANNI"	"PELLEGRINO"			"19920423"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p200716"	"GIOVANNI"	"PELLEGRINO"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p200716"	"GIOVANNI"	"PELLEGRINO"			"19960506"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p19550"	"GIUSEPPE"	"PELLEGRINO"	"19250222"		"19720517"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p303971"	"SALVATORE"	"PELLEGRINO"			"19630516"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/pr3507"	"SILVIO"	"PELLERANO"	"18580316"	"19270507"	"19141230"	"19270507"
"http://dati.camera.it/ocd/persona.rdf/pr10101"	"GIOVANNI"	"PELLI FABBRONI"	"18510614"	"19350219"	"19240918"	"19350219"
"http://dati.camera.it/ocd/persona.rdf/p304308"	"ANTONIO"	"PELLICANO'"			"19680525"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p200717"	"PIERO"	"PELLICINI"			"19960427"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p200717"	"PIERO"	"PELLICINI"			"20010518"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p200718"	"GIOACCHINO"	"PELLITTERI"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/pr10102"	"LUDOVICO"	"PELLIZZARI"	"18831105"	"19460323"	"19430206"	"19441116"
"http://dati.camera.it/ocd/persona.rdf/pr10103"	"LEONE"	"PELLOUX"	"18371015"	"19070730"	"18961025"	"19070730"
"http://dati.camera.it/ocd/persona.rdf/pr3510"	"LUIGI GIROLAMO"	"PELLOUX"	"18390301"	"19241026"	"18960715"	"19241026"
"http://dati.camera.it/ocd/persona.rdf/pr3512"	"NARCISO FELICIANO"	"PELOSINI"	"18330609"	"18960709"	"18901204"	"18960709"
"http://dati.camera.it/ocd/persona.rdf/p304122"	"UMILE FRANCESCO"	"PELUSO"			"19720513"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p304122"	"UMILE FRANCESCO"	"PELUSO"			"19760628"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/pr10105"	"NICOLA"	"PENDE"	"18800421"	"19700608"	"19331209"	"19441116"
"http://dati.camera.it/ocd/persona.rdf/pr10106"	"GIOVANNI"	"PENNA"	"18550625"	"19410125"	"19390809"	"19410125"
"http://dati.camera.it/ocd/persona.rdf/p301195"	"MAURO"	"PENNACCHIO"			"19661116"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p301195"	"MAURO"	"PENNACCHIO"			"19690523"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p303752"	"FILIPPO"	"PENNAVARIA"		"19800311"	"19580601"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p303343"	"AGOSTINO"	"PENNISI DI FLORISTELLA"			"19480422"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p303343"	"AGOSTINO"	"PENNISI DI FLORISTELLA"			"19580601"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p303343"	"AGOSTINO"	"PENNISI DI FLORISTELLA"			"19630508"	"19630819"
"http://dati.camera.it/ocd/persona.rdf/pr3519"	"FRANCESCO"	"PENSERINI"	"18340905"	"19090211"	"19080603"	"19090211"
"http://dati.camera.it/ocd/persona.rdf/p306462"	"BARTOLOMEO"	"PEPE"			""	""
"http://dati.camera.it/ocd/persona.rdf/p304123"	"GIUSEPPE"	"PEPE"			"19720518"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p300341"	"LUIGI"	"PEPE"	"19460901"		"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p307864"	"PASQUALE"	"PEPE"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr10107"	"ALBERTO"	"PEPERE"	"18730605"	"19400618"	"19390613"	"19400618"
"http://dati.camera.it/ocd/persona.rdf/pr3522"	"CARLO"	"PEPOLI"	"18020722"	"18811207"	"18621130"	"18811207"
"http://dati.camera.it/ocd/persona.rdf/pr3523"	"GIOACCHINO NAPOLEONE"	"PEPOLI"	"18251010"	"18810326"	"18680312"	"18810326"
"http://dati.camera.it/ocd/persona.rdf/p200720"	"MARCELLO"	"PERA"			""	""
"http://dati.camera.it/ocd/persona.rdf/p200720"	"MARCELLO"	"PERA"			"19960502"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p200720"	"MARCELLO"	"PERA"			"20010518"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p200720"	"MARCELLO"	"PERA"			"20060418"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p200720"	"MARCELLO"	"PERA"			"20080421"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/pr10108"	"DOMENICO"	"PERANNI"	"18030422"	"18750717"	"18731106"	"18750717"
"http://dati.camera.it/ocd/persona.rdf/pr3526"	"COSTANTINO"	"PERAZZI"	"18320924"	"18961028"	"18841126"	"18961028"
"http://dati.camera.it/ocd/persona.rdf/p38140"	"CLAUDIO"	"PERCIVALLE"	"19430310"	"19960428"	"19920423"	"19920423"
"http://dati.camera.it/ocd/persona.rdf/p303088"	"MARCO"	"PERDUCA"			"20080423"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/pr10109"	"FRANCESCO PAOLO"	"PEREZ"	"18120319"	"18920217"	"18711115"	"18920217"
"http://dati.camera.it/ocd/persona.rdf/pr10110"	"GIOVANNI"	"PEREZ"	"18731125"		"19391020"	"19451129"
"http://dati.camera.it/ocd/persona.rdf/p307865"	"SIMONA"	"PERGREFFI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr10111"	"VINCENZO"	"PERICOLI"	"18620629"	"19311001"	"19281222"	"19311001"
"http://dati.camera.it/ocd/persona.rdf/p307866"	"GIANLUCA"	"PERILLI"			""	""
"http://dati.camera.it/ocd/persona.rdf/p200723"	"VALENTINO"	"PERIN"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p200723"	"VALENTINO"	"PERIN"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p200724"	"FRANCESCO"	"PERINA"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200724"	"FRANCESCO"	"PERINA"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p303344"	"CARLO"	"PERINI"			"19480424"	"19520303"
"http://dati.camera.it/ocd/persona.rdf/p301384"	"DOMENICO"	"PERITORE"			"19720517"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p301384"	"DOMENICO"	"PERITORE"			"19760630"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/pr3533"	"RAFFAELE"	"PERLA"	"18581123"	"19361208"	"19090404"	"19361208"
"http://dati.camera.it/ocd/persona.rdf/p200725"	"PIETRO"	"PERLINGIERI"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/pr10112"	"AMEDEO"	"PERNA"	"18751022"	"19481014"	"19391020"	"19441116"
"http://dati.camera.it/ocd/persona.rdf/p300945"	"EDOARDO ROMANO"	"PERNA"			"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300945"	"EDOARDO ROMANO"	"PERNA"			"19680527"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300945"	"EDOARDO ROMANO"	"PERNA"			"19720516"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p300945"	"EDOARDO ROMANO"	"PERNA"			"19760630"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p300945"	"EDOARDO ROMANO"	"PERNA"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p300945"	"EDOARDO ROMANO"	"PERNA"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/pr260"	"ALESSANDRO"	"PERNATI DI MOMO"	"18080502"	"18940727"	"18610831"	"18940727"
"http://dati.camera.it/ocd/persona.rdf/p307867"	"MARCO"	"PEROSINO"			""	""
"http://dati.camera.it/ocd/persona.rdf/p301197"	"FRANCESCO"	"PERRI"			"19680527"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p301343"	"GIUSEPPE"	"PERRICONE"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p300844"	"STEFANO"	"PERRIER"			"19530614"	"19560527"
"http://dati.camera.it/ocd/persona.rdf/p302254"	"CARLO"	"PERRIN"			"20060418"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p300946"	"VITANTONIO"	"PERRINO"			"19630508"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300946"	"VITANTONIO"	"PERRINO"			"19680528"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300946"	"VITANTONIO"	"PERRINO"			"19750925"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/pr10113"	"CARLO"	"PERRIS"	"18691028"	"19441226"	"19331030"	"19441226"
"http://dati.camera.it/ocd/persona.rdf/pr10114"	"EMILIO"	"PERRONE"	"18431009"	"19160824"	"19131124"	"19160824"
"http://dati.camera.it/ocd/persona.rdf/p306463"	"LUIGI"	"PERRONE"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr10115"	"DINO"	"PERRONE COMPAGNI"	"18791022"	"19500105"	"19340406"	"19450725"
"http://dati.camera.it/ocd/persona.rdf/pr10116"	"GIUSEPPE"	"PERRUCCHETTI"	"18390713"	"19161005"	"19120317"	"19161005"
"http://dati.camera.it/ocd/persona.rdf/pr10117"	"CARLO"	"PERSANO (PELLION DI)"	"18060311"	"18830728"	"18651008"	"18830728"
"http://dati.camera.it/ocd/persona.rdf/pr10118"	"ANGELO"	"PERSICO"	"18531102"	"19241226"	"19201003"	"19241226"
"http://dati.camera.it/ocd/persona.rdf/p28340"	"GIOVANNI"	"PERSICO"	"18781230"	"19670807"	"19480424"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/pr10119"	"CARLO"	"PERSOGLIO"	"18010910"	"18600829"	"18550401"	"18600829"
"http://dati.camera.it/ocd/persona.rdf/p4610"	"ALESSANDRO"	"PERTINI"	"18960925"	"19900224"	"19480424"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p4610"	"ALESSANDRO"	"PERTINI"	"18960925"	"19900224"	"19850629"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p4610"	"ALESSANDRO"	"PERTINI"	"18960925"	"19900224"	"19870702"	"19900224"
"http://dati.camera.it/ocd/persona.rdf/p301446"	"FLAVIO"	"PERTOLDI"	"19510524"		"20080416"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p303972"	"ARTURO"	"PERUGINI"			"19630504"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p24200"	"PASQUALE"	"PERUGINI"	"19260705"		"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p50177"	"PAOLO"	"PERUZZA"	"19391210"	"20220812"	"19930311"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p50177"	"PAOLO"	"PERUZZA"	"19391210"	"20220812"	"19950216"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/pr3546"	"UBALDINO"	"PERUZZI"	"18220402"	"18910909"	"18901204"	"18910909"
"http://dati.camera.it/ocd/persona.rdf/p200729"	"LUIGI CARLO MARIA"	"PERUZZOTTI"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p200729"	"LUIGI CARLO MARIA"	"PERUZZOTTI"			"19960424"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p200729"	"LUIGI CARLO MARIA"	"PERUZZOTTI"			"20010516"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/pr10121"	"EMANUELE"	"PES DI VILLAMARINA"	"17771115"	"18520514"	"18480403"	"18511126"
"http://dati.camera.it/ocd/persona.rdf/pr10122"	"SALVATORE"	"PES DI VILLAMARINA"	"18080811"	"18770514"	"18560514"	"18770514"
"http://dati.camera.it/ocd/persona.rdf/pr10120"	"BELLOM"	"PESCAROLO"	"18610618"	"19300728"	"19131016"	"19300728"
"http://dati.camera.it/ocd/persona.rdf/pr3547"	"MATTEO"	"PESCATORE"	"18101121"	"18790808"	"18731106"	"18790808"
"http://dati.camera.it/ocd/persona.rdf/pr3549"	"FEDERICO GIOVANNI"	"PESCETTO"	"18171113"	"18820915"	"18790316"	"18820915"
"http://dati.camera.it/ocd/persona.rdf/p306232"	"DANIELE"	"PESCO"	"19731017"		""	""
"http://dati.camera.it/ocd/persona.rdf/p19570"	"ANTONIO"	"PESENTI"	"19101015"	"19730213"	"19530613"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p19570"	"ANTONIO"	"PESENTI"	"19101015"	"19730213"	"19580602"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p19570"	"ANTONIO"	"PESENTI"	"19101015"	"19730213"	"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/pr10123"	"ANTONIO"	"PESENTI"	"18800616"	"19670812"	"19430206"	"19451129"
"http://dati.camera.it/ocd/persona.rdf/p304491"	"ENOCH"	"PESERICO"			"19670119"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p19580"	"SECONDO"	"PESSI"	"19050115"	"19750901"	"19580613"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/pr3551"	"ENRICO"	"PESSINA"	"18281017"	"19160924"	"18790316"	"19160924"
"http://dati.camera.it/ocd/persona.rdf/p300555"	"VITTORIO"	"PESSINA"			"20010517"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/pr10124"	"ERNESTO"	"PESTALOZZA"	"18601220"	"19341225"	"19230301"	"19341225"
"http://dati.camera.it/ocd/persona.rdf/p300556"	"OSKAR"	"PETERLINI"			"20010514"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p300556"	"OSKAR"	"PETERLINI"			"20060413"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p300556"	"OSKAR"	"PETERLINI"			"20080418"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/pr11275"	"AGOSTINO"	"PETITTI BAGLIANI DI RORETO"	"18141213"	"18900828"	"18701201"	"18900828"
"http://dati.camera.it/ocd/persona.rdf/pr10127"	"CARLO ILARIONE"	"PETITTI BAGLIANI DI RORETO"	"17901021"	"18500410"	"18480403"	"18500410"
"http://dati.camera.it/ocd/persona.rdf/pr10126"	"CARLO"	"PETITTI DI RORETO"	"18621218"	"19330127"	"19191006"	"19330127"
"http://dati.camera.it/ocd/persona.rdf/p306464"	"ALESSIA"	"PETRAGLIA"			""	""
"http://dati.camera.it/ocd/persona.rdf/p301280"	"ONOFRIO"	"PETRARA"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p301280"	"ONOFRIO"	"PETRARA"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p301171"	"GENEROSO VINCENZO"	"PETRELLA"			"19720525"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p301171"	"GENEROSO VINCENZO"	"PETRELLA"			"19760626"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/pr10128"	"GUGLIELMO UGO"	"PETRELLA"	"18370511"	"19201124"	"19051203"	"19201124"
"http://dati.camera.it/ocd/persona.rdf/p302967"	"GIOVANNA"	"PETRENGA"	"19560706"		""	""
"http://dati.camera.it/ocd/persona.rdf/pr10129"	"ARNALDO"	"PETRETTI"	"18780213"	"19520211"	"19391012"	""
"http://dati.camera.it/ocd/persona.rdf/pr4706"	"CARLO"	"PETRI"	"18230317"	"19050126"	"18860607"	"19050126"
"http://dati.camera.it/ocd/persona.rdf/p200730"	"GIANFRANCO"	"PETRICCA"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p301281"	"GIUSEPPE"	"PETRILLI"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p301281"	"GIUSEPPE"	"PETRILLI"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/pr10130"	"ORESTE"	"PETRILLI"	"18380915"	"19141225"	"19110603"	"19141225"
"http://dati.camera.it/ocd/persona.rdf/pr3555"	"ALFREDO"	"PETRILLO"	"18721224"	"19430724"	"19290124"	"19430724"
"http://dati.camera.it/ocd/persona.rdf/p34090"	"PIERLUIGI"	"PETRINI"	"19520608"		"20010522"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p306465"	"VITO ROSARIO"	"PETROCELLI"			""	""
"http://dati.camera.it/ocd/persona.rdf/p300947"	"IGNAZIO"	"PETRONE"			"19630503"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300947"	"IGNAZIO"	"PETRONE"			"19680524"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300947"	"IGNAZIO"	"PETRONE"			"19720511"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/pr10131"	"MICHELE ARCANGELO"	"PETRONE"	"18690507"	"19441111"	"19390525"	"19441111"
"http://dati.camera.it/ocd/persona.rdf/pr10132"	"SILVIO"	"PETRONE"	"18631020"	"19480916"	"19330921"	"19460130"
"http://dati.camera.it/ocd/persona.rdf/p300165"	"GIUSEPPE LELIO"	"PETRONIO"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p300165"	"GIUSEPPE LELIO"	"PETRONIO"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200732"	"PATRIZIO"	"PETRUCCI"			"19940415"	"19960508"
